match_id,player_id,team_id,team_name,player_name,role,champion,win,outcome,game_duration,first_dragon,first_tower,kills,deaths,assists,kda,money,total_money_earned,net_worth,loadout_value,kill_participation,damage_dealt,damage_taken,vision_score,opponent_player,opponent_champion,picks,bans,draft_sequence
2825047_G1,23783,47497,100 Thieves,Quid,TOP,Akali,1,Win,1974,1,1,8,0,14,22.0,1441,16570,15091,13650,91.66666666666666,228954,22325,43.94979476928711,Vulcan,Nautilus,"Rumble, Vi, Akali, Rell, Ezreal","Pantheon, Azir, Poppy, Bard, Alistar",1. ban Yone | 2. ban Pantheon | 3. ban Trundle | 4. ban Azir | 5. ban Wukong | 6. ban Poppy | 7. pick Orianna | 8. pick Rumble | 9. pick Vi | 10. pick Nocturne | 11. pick Galio | 12. pick Akali | 13. ban Bard | 14. ban Neeko | 15. ban Alistar | 16. ban Rakan | 17. pick Rell | 18. pick Corki | 19. pick Nautilus | 20. pick Ezreal
2852001_G1,21006,52822,WeiboGaming Faw Audi,Crisp,SUPPORT,Braum,0,Defeat,2107,1,0,1,6,12,2.1666666666666665,431,8241,6006,5575,76.47058823529412,15771,26668,161.1905059814453,Hang,Alistar,"Aurora, Yunara, Braum, K'Sante, Wukong","Azir, Annie, Sion, Kai'Sa, Renekton",1. ban Poppy | 2. ban Azir | 3. ban Galio | 4. ban Annie | 5. ban Ambessa | 6. ban Sion | 7. pick Qiyana | 8. pick Aurora | 9. pick Yunara | 10. pick Ryze | 11. pick Alistar | 12. pick Braum | 13. ban Kai'Sa | 14. ban Jarvan IV | 15. ban Renekton | 16. ban Pantheon | 17. pick K'Sante | 18. pick Gnar | 19. pick Corki | 20. pick Wukong
2852001_G1,23995,375,TopEsports,369,TOP,Gnar,1,Win,2107,0,1,1,2,6,3.5,3043,14710,13776,10733,33.33333333333333,228135,22715,45.6499137878418,Breathe,K'Sante,"Qiyana, Ryze, Alistar, Gnar, Corki","Poppy, Galio, Ambessa, Jarvan IV, Pantheon",1. ban Poppy | 2. ban Azir | 3. ban Galio | 4. ban Annie | 5. ban Ambessa | 6. ban Sion | 7. pick Qiyana | 8. pick Aurora | 9. pick Yunara | 10. pick Ryze | 11. pick Alistar | 12. pick Braum | 13. ban Kai'Sa | 14. ban Jarvan IV | 15. ban Renekton | 16. ban Pantheon | 17. pick K'Sante | 18. pick Gnar | 19. pick Corki | 20. pick Wukong
2852001_G1,20879,375,TopEsports,Kanavi,JUNGLE,Qiyana,1,Win,2107,0,1,4,4,12,4.0,2172,15286,14072,11900,76.19047619047619,365565,33184,49.162052154541016,Tian,Wukong,"Qiyana, Ryze, Alistar, Gnar, Corki","Poppy, Galio, Ambessa, Jarvan IV, Pantheon",1. ban Poppy | 2. ban Azir | 3. ban Galio | 4. ban Annie | 5. ban Ambessa | 6. ban Sion | 7. pick Qiyana | 8. pick Aurora | 9. pick Yunara | 10. pick Ryze | 11. pick Alistar | 12. pick Braum | 13. ban Kai'Sa | 14. ban Jarvan IV | 15. ban Renekton | 16. ban Pantheon | 17. pick K'Sante | 18. pick Gnar | 19. pick Corki | 20. pick Wukong
2852001_G1,20333,375,TopEsports,Creme,MID,Ryze,1,Win,2107,0,1,8,3,7,5.0,1079,17109,15579,14500,71.42857142857143,267295,32338,43.764427185058594,Xiaohu,Aurora,"Qiyana, Ryze, Alistar, Gnar, Corki","Poppy, Galio, Ambessa, Jarvan IV, Pantheon",1. ban Poppy | 2. ban Azir | 3. ban Galio | 4. ban Annie | 5. ban Ambessa | 6. ban Sion | 7. pick Qiyana | 8. pick Aurora | 9. pick Yunara | 10. pick Ryze | 11. pick Alistar | 12. pick Braum | 13. ban Kai'Sa | 14. ban Jarvan IV | 15. ban Renekton | 16. ban Pantheon | 17. pick K'Sante | 18. pick Gnar | 19. pick Corki | 20. pick Wukong
2852001_G1,24065,375,TopEsports,JackeyLove,ADC,Corki,1,Win,2107,0,1,7,3,7,4.666666666666667,882,16549,16065,15183,66.66666666666666,239034,19572,39.28811264038086,Light,Yunara,"Qiyana, Ryze, Alistar, Gnar, Corki","Poppy, Galio, Ambessa, Jarvan IV, Pantheon",1. ban Poppy | 2. ban Azir | 3. ban Galio | 4. ban Annie | 5. ban Ambessa | 6. ban Sion | 7. pick Qiyana | 8. pick Aurora | 9. pick Yunara | 10. pick Ryze | 11. pick Alistar | 12. pick Braum | 13. ban Kai'Sa | 14. ban Jarvan IV | 15. ban Renekton | 16. ban Pantheon | 17. pick K'Sante | 18. pick Gnar | 19. pick Corki | 20. pick Wukong
2852001_G1,23716,375,TopEsports,Hang,SUPPORT,Alistar,1,Win,2107,0,1,1,5,9,2.0,538,8848,7213,6675,47.61904761904761,19594,23591,127.0404281616211,Crisp,Braum,"Qiyana, Ryze, Alistar, Gnar, Corki","Poppy, Galio, Ambessa, Jarvan IV, Pantheon",1. ban Poppy | 2. ban Azir | 3. ban Galio | 4. ban Annie | 5. ban Ambessa | 6. ban Sion | 7. pick Qiyana | 8. pick Aurora | 9. pick Yunara | 10. pick Ryze | 11. pick Alistar | 12. pick Braum | 13. ban Kai'Sa | 14. ban Jarvan IV | 15. ban Renekton | 16. ban Pantheon | 17. pick K'Sante | 18. pick Gnar | 19. pick Corki | 20. pick Wukong
2852001_G2,24316,52822,WeiboGaming Faw Audi,Breathe,TOP,Aatrox,0,Defeat,2214,0,0,4,6,3,1.1666666666666667,65,13084,11990,11925,53.84615384615385,153607,32165,45.73267364501953,369,Rumble,"Annie, Kai'Sa, Neeko, Aatrox, Xin Zhao","Azir, Sion, Ornn, Xayah, Rell",1. ban Azir | 2. ban Poppy | 3. ban Sion | 4. ban Pantheon | 5. ban Ornn | 6. ban Galio | 7. pick Annie | 8. pick Orianna | 9. pick Jarvan IV | 10. pick Kai'Sa | 11. pick Neeko | 12. pick Rumble | 13. ban Ambessa | 14. ban Xayah | 15. ban Nocturne | 16. ban Rell | 17. pick Sivir | 18. pick Aatrox | 19. pick Xin Zhao | 20. pick Karma
2852001_G2,24459,52822,WeiboGaming Faw Audi,Tian,JUNGLE,Xin Zhao,0,Defeat,2214,0,0,2,5,9,2.2,175,13249,12000,11825,84.61538461538461,317585,57240,64.84838104248047,Kanavi,Jarvan IV,"Annie, Kai'Sa, Neeko, Aatrox, Xin Zhao","Azir, Sion, Ornn, Xayah, Rell",1. ban Azir | 2. ban Poppy | 3. ban Sion | 4. ban Pantheon | 5. ban Ornn | 6. ban Galio | 7. pick Annie | 8. pick Orianna | 9. pick Jarvan IV | 10. pick Kai'Sa | 11. pick Neeko | 12. pick Rumble | 13. ban Ambessa | 14. ban Xayah | 15. ban Nocturne | 16. ban Rell | 17. pick Sivir | 18. pick Aatrox | 19. pick Xin Zhao | 20. pick Karma
2852001_G2,25639,52822,WeiboGaming Faw Audi,Xiaohu,MID,Annie,0,Defeat,2214,0,0,1,2,8,4.5,346,12621,11546,11200,69.23076923076923,153632,17535,47.763736724853516,Creme,Orianna,"Annie, Kai'Sa, Neeko, Aatrox, Xin Zhao","Azir, Sion, Ornn, Xayah, Rell",1. ban Azir | 2. ban Poppy | 3. ban Sion | 4. ban Pantheon | 5. ban Ornn | 6. ban Galio | 7. pick Annie | 8. pick Orianna | 9. pick Jarvan IV | 10. pick Kai'Sa | 11. pick Neeko | 12. pick Rumble | 13. ban Ambessa | 14. ban Xayah | 15. ban Nocturne | 16. ban Rell | 17. pick Sivir | 18. pick Aatrox | 19. pick Xin Zhao | 20. pick Karma
2852001_G2,24435,52822,WeiboGaming Faw Audi,Light,ADC,Kai'Sa,0,Defeat,2214,0,0,6,3,2,2.6666666666666665,89,15868,14239,14150,61.53846153846154,261177,19590,31.866357803344727,JackeyLove,Sivir,"Annie, Kai'Sa, Neeko, Aatrox, Xin Zhao","Azir, Sion, Ornn, Xayah, Rell",1. ban Azir | 2. ban Poppy | 3. ban Sion | 4. ban Pantheon | 5. ban Ornn | 6. ban Galio | 7. pick Annie | 8. pick Orianna | 9. pick Jarvan IV | 10. pick Kai'Sa | 11. pick Neeko | 12. pick Rumble | 13. ban Ambessa | 14. ban Xayah | 15. ban Nocturne | 16. ban Rell | 17. pick Sivir | 18. pick Aatrox | 19. pick Xin Zhao | 20. pick Karma
2852001_G2,21006,52822,WeiboGaming Faw Audi,Crisp,SUPPORT,Neeko,0,Defeat,2214,0,0,0,7,9,1.2857142857142858,678,8253,6353,5675,69.23076923076923,24981,18577,137.70864868164062,Hang,Karma,"Annie, Kai'Sa, Neeko, Aatrox, Xin Zhao","Azir, Sion, Ornn, Xayah, Rell",1. ban Azir | 2. ban Poppy | 3. ban Sion | 4. ban Pantheon | 5. ban Ornn | 6. ban Galio | 7. pick Annie | 8. pick Orianna | 9. pick Jarvan IV | 10. pick Kai'Sa | 11. pick Neeko | 12. pick Rumble | 13. ban Ambessa | 14. ban Xayah | 15. ban Nocturne | 16. ban Rell | 17. pick Sivir | 18. pick Aatrox | 19. pick Xin Zhao | 20. pick Karma
2852001_G2,23995,375,TopEsports,369,TOP,Rumble,1,Win,2214,1,1,5,1,11,16.0,1715,14375,13440,11725,69.56521739130434,194617,19365,35.70743942260742,Breathe,Aatrox,"Orianna, Jarvan IV, Rumble, Sivir, Karma","Poppy, Pantheon, Galio, Ambessa, Nocturne",1. ban Azir | 2. ban Poppy | 3. ban Sion | 4. ban Pantheon | 5. ban Ornn | 6. ban Galio | 7. pick Annie | 8. pick Orianna | 9. pick Jarvan IV | 10. pick Kai'Sa | 11. pick Neeko | 12. pick Rumble | 13. ban Ambessa | 14. ban Xayah | 15. ban Nocturne | 16. ban Rell | 17. pick Sivir | 18. pick Aatrox | 19. pick Xin Zhao | 20. pick Karma
2852001_G2,20879,375,TopEsports,Kanavi,JUNGLE,Jarvan IV,1,Win,2214,1,1,5,4,18,5.75,953,14017,13153,12200,100.0,298514,34974,45.316627502441406,Tian,Xin Zhao,"Orianna, Jarvan IV, Rumble, Sivir, Karma","Poppy, Pantheon, Galio, Ambessa, Nocturne",1. ban Azir | 2. ban Poppy | 3. ban Sion | 4. ban Pantheon | 5. ban Ornn | 6. ban Galio | 7. pick Annie | 8. pick Orianna | 9. pick Jarvan IV | 10. pick Kai'Sa | 11. pick Neeko | 12. pick Rumble | 13. ban Ambessa | 14. ban Xayah | 15. ban Nocturne | 16. ban Rell | 17. pick Sivir | 18. pick Aatrox | 19. pick Xin Zhao | 20. pick Karma
2852001_G2,20333,375,TopEsports,Creme,MID,Orianna,1,Win,2214,1,1,6,1,11,17.0,2450,15519,14650,12200,73.91304347826086,193603,16607,48.305419921875,Xiaohu,Annie,"Orianna, Jarvan IV, Rumble, Sivir, Karma","Poppy, Pantheon, Galio, Ambessa, Nocturne",1. ban Azir | 2. ban Poppy | 3. ban Sion | 4. ban Pantheon | 5. ban Ornn | 6. ban Galio | 7. pick Annie | 8. pick Orianna | 9. pick Jarvan IV | 10. pick Kai'Sa | 11. pick Neeko | 12. pick Rumble | 13. ban Ambessa | 14. ban Xayah | 15. ban Nocturne | 16. ban Rell | 17. pick Sivir | 18. pick Aatrox | 19. pick Xin Zhao | 20. pick Karma
2852001_G2,24065,375,TopEsports,JackeyLove,ADC,Sivir,1,Win,2214,1,1,6,3,15,7.0,2381,17795,16981,14600,91.30434782608695,340632,18220,42.04088592529297,Light,Kai'Sa,"Orianna, Jarvan IV, Rumble, Sivir, Karma","Poppy, Pantheon, Galio, Ambessa, Nocturne",1. ban Azir | 2. ban Poppy | 3. ban Sion | 4. ban Pantheon | 5. ban Ornn | 6. ban Galio | 7. pick Annie | 8. pick Orianna | 9. pick Jarvan IV | 10. pick Kai'Sa | 11. pick Neeko | 12. pick Rumble | 13. ban Ambessa | 14. ban Xayah | 15. ban Nocturne | 16. ban Rell | 17. pick Sivir | 18. pick Aatrox | 19. pick Xin Zhao | 20. pick Karma
2852001_G2,23716,375,TopEsports,Hang,SUPPORT,Karma,1,Win,2214,1,1,1,4,19,5.0,1083,9773,7883,6800,86.95652173913044,28545,19252,150.27969360351562,Crisp,Neeko,"Orianna, Jarvan IV, Rumble, Sivir, Karma","Poppy, Pantheon, Galio, Ambessa, Nocturne",1. ban Azir | 2. ban Poppy | 3. ban Sion | 4. ban Pantheon | 5. ban Ornn | 6. ban Galio | 7. pick Annie | 8. pick Orianna | 9. pick Jarvan IV | 10. pick Kai'Sa | 11. pick Neeko | 12. pick Rumble | 13. ban Ambessa | 14. ban Xayah | 15. ban Nocturne | 16. ban Rell | 17. pick Sivir | 18. pick Aatrox | 19. pick Xin Zhao | 20. pick Karma
2852001_G3,24316,52822,WeiboGaming Faw Audi,Breathe,TOP,Sion,1,Win,1685,1,1,4,0,16,20.0,1403,12523,11853,10450,66.66666666666666,141617,20183,33.57011413574219,369,Ornn,"Sion, Kalista, Renata Glasc, Vi, Ahri","Akali, Azir, Trundle, Zed, Maokai",1. ban Akali | 2. ban Pantheon | 3. ban Azir | 4. ban Taliyah | 5. ban Trundle | 6. ban Poppy | 7. pick Sion | 8. pick Xayah | 9. pick Rakan | 10. pick Kalista | 11. pick Renata Glasc | 12. pick Ornn | 13. ban Morgana | 14. ban Zed | 15. ban Sylas | 16. ban Maokai | 17. pick Naafiri | 18. pick Vi | 19. pick Ahri | 20. pick Galio
2852001_G3,24459,52822,WeiboGaming Faw Audi,Tian,JUNGLE,Vi,1,Win,1685,1,1,6,3,14,6.666666666666667,1505,12850,12055,10550,66.66666666666666,285349,34013,61.12929153442383,Kanavi,Naafiri,"Sion, Kalista, Renata Glasc, Vi, Ahri","Akali, Azir, Trundle, Zed, Maokai",1. ban Akali | 2. ban Pantheon | 3. ban Azir | 4. ban Taliyah | 5. ban Trundle | 6. ban Poppy | 7. pick Sion | 8. pick Xayah | 9. pick Rakan | 10. pick Kalista | 11. pick Renata Glasc | 12. pick Ornn | 13. ban Morgana | 14. ban Zed | 15. ban Sylas | 16. ban Maokai | 17. pick Naafiri | 18. pick Vi | 19. pick Ahri | 20. pick Galio
2852001_G3,25639,52822,WeiboGaming Faw Audi,Xiaohu,MID,Ahri,1,Win,1685,1,1,5,0,14,19.0,312,13621,12662,12350,63.33333333333333,187513,16186,29.136852264404297,Creme,Galio,"Sion, Kalista, Renata Glasc, Vi, Ahri","Akali, Azir, Trundle, Zed, Maokai",1. ban Akali | 2. ban Pantheon | 3. ban Azir | 4. ban Taliyah | 5. ban Trundle | 6. ban Poppy | 7. pick Sion | 8. pick Xayah | 9. pick Rakan | 10. pick Kalista | 11. pick Renata Glasc | 12. pick Ornn | 13. ban Morgana | 14. ban Zed | 15. ban Sylas | 16. ban Maokai | 17. pick Naafiri | 18. pick Vi | 19. pick Ahri | 20. pick Galio
2852001_G3,24435,52822,WeiboGaming Faw Audi,Light,ADC,Kalista,1,Win,1685,1,1,15,0,9,24.0,2809,16068,15309,12500,80.0,192778,14719,45.74784469604492,JackeyLove,Xayah,"Sion, Kalista, Renata Glasc, Vi, Ahri","Akali, Azir, Trundle, Zed, Maokai",1. ban Akali | 2. ban Pantheon | 3. ban Azir | 4. ban Taliyah | 5. ban Trundle | 6. ban Poppy | 7. pick Sion | 8. pick Xayah | 9. pick Rakan | 10. pick Kalista | 11. pick Renata Glasc | 12. pick Ornn | 13. ban Morgana | 14. ban Zed | 15. ban Sylas | 16. ban Maokai | 17. pick Naafiri | 18. pick Vi | 19. pick Ahri | 20. pick Galio
2852001_G3,21006,52822,WeiboGaming Faw Audi,Crisp,SUPPORT,Renata Glasc,1,Win,1685,1,1,0,1,27,27.0,977,8532,6477,5500,90.0,33725,11840,119.47307586669922,Hang,Rakan,"Sion, Kalista, Renata Glasc, Vi, Ahri","Akali, Azir, Trundle, Zed, Maokai",1. ban Akali | 2. ban Pantheon | 3. ban Azir | 4. ban Taliyah | 5. ban Trundle | 6. ban Poppy | 7. pick Sion | 8. pick Xayah | 9. pick Rakan | 10. pick Kalista | 11. pick Renata Glasc | 12. pick Ornn | 13. ban Morgana | 14. ban Zed | 15. ban Sylas | 16. ban Maokai | 17. pick Naafiri | 18. pick Vi | 19. pick Ahri | 20. pick Galio
2852001_G3,23995,375,TopEsports,369,TOP,Ornn,0,Defeat,1685,0,0,0,3,2,0.6666666666666666,756,9091,8481,7725,50.0,119953,28006,22.6826229095459,Breathe,Sion,"Xayah, Rakan, Ornn, Naafiri, Galio","Pantheon, Taliyah, Poppy, Morgana, Sylas",1. ban Akali | 2. ban Pantheon | 3. ban Azir | 4. ban Taliyah | 5. ban Trundle | 6. ban Poppy | 7. pick Sion | 8. pick Xayah | 9. pick Rakan | 10. pick Kalista | 11. pick Renata Glasc | 12. pick Ornn | 13. ban Morgana | 14. ban Zed | 15. ban Sylas | 16. ban Maokai | 17. pick Naafiri | 18. pick Vi | 19. pick Ahri | 20. pick Galio
2852001_G3,20879,375,TopEsports,Kanavi,JUNGLE,Naafiri,0,Defeat,1685,0,0,2,8,1,0.375,522,8942,8497,7975,75.0,207268,34515,23.77056312561035,Tian,Vi,"Xayah, Rakan, Ornn, Naafiri, Galio","Pantheon, Taliyah, Poppy, Morgana, Sylas",1. ban Akali | 2. ban Pantheon | 3. ban Azir | 4. ban Taliyah | 5. ban Trundle | 6. ban Poppy | 7. pick Sion | 8. pick Xayah | 9. pick Rakan | 10. pick Kalista | 11. pick Renata Glasc | 12. pick Ornn | 13. ban Morgana | 14. ban Zed | 15. ban Sylas | 16. ban Maokai | 17. pick Naafiri | 18. pick Vi | 19. pick Ahri | 20. pick Galio
2852001_G3,20333,375,TopEsports,Creme,MID,Galio,0,Defeat,1685,0,0,1,5,2,0.6,187,8407,7887,7700,75.0,116250,23901,22.591079711914062,Xiaohu,Ahri,"Xayah, Rakan, Ornn, Naafiri, Galio","Pantheon, Taliyah, Poppy, Morgana, Sylas",1. ban Akali | 2. ban Pantheon | 3. ban Azir | 4. ban Taliyah | 5. ban Trundle | 6. ban Poppy | 7. pick Sion | 8. pick Xayah | 9. pick Rakan | 10. pick Kalista | 11. pick Renata Glasc | 12. pick Ornn | 13. ban Morgana | 14. ban Zed | 15. ban Sylas | 16. ban Maokai | 17. pick Naafiri | 18. pick Vi | 19. pick Ahri | 20. pick Galio
2852001_G3,24065,375,TopEsports,JackeyLove,ADC,Xayah,0,Defeat,1685,0,0,0,6,2,0.3333333333333333,248,9007,8873,8625,50.0,116831,16006,37.34339904785156,Light,Kalista,"Xayah, Rakan, Ornn, Naafiri, Galio","Pantheon, Taliyah, Poppy, Morgana, Sylas",1. ban Akali | 2. ban Pantheon | 3. ban Azir | 4. ban Taliyah | 5. ban Trundle | 6. ban Poppy | 7. pick Sion | 8. pick Xayah | 9. pick Rakan | 10. pick Kalista | 11. pick Renata Glasc | 12. pick Ornn | 13. ban Morgana | 14. ban Zed | 15. ban Sylas | 16. ban Maokai | 17. pick Naafiri | 18. pick Vi | 19. pick Ahri | 20. pick Galio
2852001_G3,23716,375,TopEsports,Hang,SUPPORT,Rakan,0,Defeat,1685,0,0,1,8,2,0.375,359,6494,5384,5025,75.0,18491,22812,108.70110321044922,Crisp,Renata Glasc,"Xayah, Rakan, Ornn, Naafiri, Galio","Pantheon, Taliyah, Poppy, Morgana, Sylas",1. ban Akali | 2. ban Pantheon | 3. ban Azir | 4. ban Taliyah | 5. ban Trundle | 6. ban Poppy | 7. pick Sion | 8. pick Xayah | 9. pick Rakan | 10. pick Kalista | 11. pick Renata Glasc | 12. pick Ornn | 13. ban Morgana | 14. ban Zed | 15. ban Sylas | 16. ban Maokai | 17. pick Naafiri | 18. pick Vi | 19. pick Ahri | 20. pick Galio
2852001_G4,24316,52822,WeiboGaming Faw Audi,Breathe,TOP,Ambessa,0,Defeat,1851,1,0,3,3,1,1.3333333333333333,134,12128,11934,11800,44.44444444444444,219156,23994,38.28062438964844,369,Yorick,"Ambessa, Morgana, Trundle, Leona, Vayne","Azir, Akali, Renekton, Miss Fortune, Varus",1. ban Twisted Fate | 2. ban Azir | 3. ban Poppy | 4. ban Akali | 5. ban Taliyah | 6. ban Renekton | 7. pick Pantheon | 8. pick Ambessa | 9. pick Morgana | 10. pick Yorick | 11. pick Viktor | 12. pick Trundle | 13. ban Miss Fortune | 14. ban Jhin | 15. ban Varus | 16. ban Ezreal | 17. pick Leona | 18. pick Rell | 19. pick Zeri | 20. pick Vayne
2852001_G4,24459,52822,WeiboGaming Faw Audi,Tian,JUNGLE,Trundle,0,Defeat,1851,1,0,0,3,5,1.6666666666666667,371,10109,9229,8858,55.55555555555556,259524,40945,61.00395202636719,Kanavi,Pantheon,"Ambessa, Morgana, Trundle, Leona, Vayne","Azir, Akali, Renekton, Miss Fortune, Varus",1. ban Twisted Fate | 2. ban Azir | 3. ban Poppy | 4. ban Akali | 5. ban Taliyah | 6. ban Renekton | 7. pick Pantheon | 8. pick Ambessa | 9. pick Morgana | 10. pick Yorick | 11. pick Viktor | 12. pick Trundle | 13. ban Miss Fortune | 14. ban Jhin | 15. ban Varus | 16. ban Ezreal | 17. pick Leona | 18. pick Rell | 19. pick Zeri | 20. pick Vayne
2852001_G4,25639,52822,WeiboGaming Faw Audi,Xiaohu,MID,Morgana,0,Defeat,1851,1,0,4,3,4,2.6666666666666665,31,10886,9831,9800,88.88888888888889,148579,20315,34.09560012817383,Creme,Viktor,"Ambessa, Morgana, Trundle, Leona, Vayne","Azir, Akali, Renekton, Miss Fortune, Varus",1. ban Twisted Fate | 2. ban Azir | 3. ban Poppy | 4. ban Akali | 5. ban Taliyah | 6. ban Renekton | 7. pick Pantheon | 8. pick Ambessa | 9. pick Morgana | 10. pick Yorick | 11. pick Viktor | 12. pick Trundle | 13. ban Miss Fortune | 14. ban Jhin | 15. ban Varus | 16. ban Ezreal | 17. pick Leona | 18. pick Rell | 19. pick Zeri | 20. pick Vayne
2852001_G4,24435,52822,WeiboGaming Faw Audi,Light,ADC,Vayne,0,Defeat,1851,1,0,1,1,2,3.0,1694,11148,10644,8950,33.33333333333333,129979,13443,26.536819458007812,JackeyLove,Zeri,"Ambessa, Morgana, Trundle, Leona, Vayne","Azir, Akali, Renekton, Miss Fortune, Varus",1. ban Twisted Fate | 2. ban Azir | 3. ban Poppy | 4. ban Akali | 5. ban Taliyah | 6. ban Renekton | 7. pick Pantheon | 8. pick Ambessa | 9. pick Morgana | 10. pick Yorick | 11. pick Viktor | 12. pick Trundle | 13. ban Miss Fortune | 14. ban Jhin | 15. ban Varus | 16. ban Ezreal | 17. pick Leona | 18. pick Rell | 19. pick Zeri | 20. pick Vayne
2852001_G4,21006,52822,WeiboGaming Faw Audi,Crisp,SUPPORT,Leona,0,Defeat,1851,1,0,1,4,8,2.25,20,7290,5645,5625,100.0,17428,17728,114.9470443725586,Hang,Rell,"Ambessa, Morgana, Trundle, Leona, Vayne","Azir, Akali, Renekton, Miss Fortune, Varus",1. ban Twisted Fate | 2. ban Azir | 3. ban Poppy | 4. ban Akali | 5. ban Taliyah | 6. ban Renekton | 7. pick Pantheon | 8. pick Ambessa | 9. pick Morgana | 10. pick Yorick | 11. pick Viktor | 12. pick Trundle | 13. ban Miss Fortune | 14. ban Jhin | 15. ban Varus | 16. ban Ezreal | 17. pick Leona | 18. pick Rell | 19. pick Zeri | 20. pick Vayne
2852001_G4,23995,375,TopEsports,369,TOP,Yorick,1,Win,1851,0,1,4,0,6,10.0,1425,13327,12633,11208,71.42857142857143,167617,23587,35.3653450012207,Breathe,Ambessa,"Pantheon, Yorick, Viktor, Rell, Zeri","Twisted Fate, Poppy, Taliyah, Jhin, Ezreal",1. ban Twisted Fate | 2. ban Azir | 3. ban Poppy | 4. ban Akali | 5. ban Taliyah | 6. ban Renekton | 7. pick Pantheon | 8. pick Ambessa | 9. pick Morgana | 10. pick Yorick | 11. pick Viktor | 12. pick Trundle | 13. ban Miss Fortune | 14. ban Jhin | 15. ban Varus | 16. ban Ezreal | 17. pick Leona | 18. pick Rell | 19. pick Zeri | 20. pick Vayne
2852001_G4,20879,375,TopEsports,Kanavi,JUNGLE,Pantheon,1,Win,1851,0,1,5,2,7,6.0,1605,12835,12155,10550,85.71428571428571,300590,36439,34.340431213378906,Tian,Trundle,"Pantheon, Yorick, Viktor, Rell, Zeri","Twisted Fate, Poppy, Taliyah, Jhin, Ezreal",1. ban Twisted Fate | 2. ban Azir | 3. ban Poppy | 4. ban Akali | 5. ban Taliyah | 6. ban Renekton | 7. pick Pantheon | 8. pick Ambessa | 9. pick Morgana | 10. pick Yorick | 11. pick Viktor | 12. pick Trundle | 13. ban Miss Fortune | 14. ban Jhin | 15. ban Varus | 16. ban Ezreal | 17. pick Leona | 18. pick Rell | 19. pick Zeri | 20. pick Vayne
2852001_G4,20333,375,TopEsports,Creme,MID,Viktor,1,Win,1851,0,1,1,3,10,3.6666666666666665,1927,10422,9527,7600,78.57142857142857,125193,14641,33.6161003112793,Xiaohu,Morgana,"Pantheon, Yorick, Viktor, Rell, Zeri","Twisted Fate, Poppy, Taliyah, Jhin, Ezreal",1. ban Twisted Fate | 2. ban Azir | 3. ban Poppy | 4. ban Akali | 5. ban Taliyah | 6. ban Renekton | 7. pick Pantheon | 8. pick Ambessa | 9. pick Morgana | 10. pick Yorick | 11. pick Viktor | 12. pick Trundle | 13. ban Miss Fortune | 14. ban Jhin | 15. ban Varus | 16. ban Ezreal | 17. pick Leona | 18. pick Rell | 19. pick Zeri | 20. pick Vayne
2852001_G4,24065,375,TopEsports,JackeyLove,ADC,Zeri,1,Win,1851,0,1,3,2,8,5.5,2826,13705,13026,10200,78.57142857142857,194799,12491,50.63734817504883,Light,Vayne,"Pantheon, Yorick, Viktor, Rell, Zeri","Twisted Fate, Poppy, Taliyah, Jhin, Ezreal",1. ban Twisted Fate | 2. ban Azir | 3. ban Poppy | 4. ban Akali | 5. ban Taliyah | 6. ban Renekton | 7. pick Pantheon | 8. pick Ambessa | 9. pick Morgana | 10. pick Yorick | 11. pick Viktor | 12. pick Trundle | 13. ban Miss Fortune | 14. ban Jhin | 15. ban Varus | 16. ban Ezreal | 17. pick Leona | 18. pick Rell | 19. pick Zeri | 20. pick Vayne
2852001_G4,23716,375,TopEsports,Hang,SUPPORT,Rell,1,Win,1851,0,1,1,2,9,5.0,321,7896,6546,6225,71.42857142857143,18281,14745,118.91854095458984,Crisp,Leona,"Pantheon, Yorick, Viktor, Rell, Zeri","Twisted Fate, Poppy, Taliyah, Jhin, Ezreal",1. ban Twisted Fate | 2. ban Azir | 3. ban Poppy | 4. ban Akali | 5. ban Taliyah | 6. ban Renekton | 7. pick Pantheon | 8. pick Ambessa | 9. pick Morgana | 10. pick Yorick | 11. pick Viktor | 12. pick Trundle | 13. ban Miss Fortune | 14. ban Jhin | 15. ban Varus | 16. ban Ezreal | 17. pick Leona | 18. pick Rell | 19. pick Zeri | 20. pick Vayne
2852002_G1,25299,20483,Anyone's Legend,Flandre,TOP,Rumble,0,Defeat,1914,1,1,4,4,5,2.25,325,11770,11125,10800,81.81818181818183,150479,18987,26.106714248657227,Solokill,Ornn,"Jarvan IV, Rumble, Orianna, Corki, Bard","Ryze, Galio, Pantheon, K'Sante, Ambessa",1. ban Poppy | 2. ban Ryze | 3. ban Azir | 4. ban Galio | 5. ban Alistar | 6. ban Pantheon | 7. pick Yunara | 8. pick Jarvan IV | 9. pick Rumble | 10. pick Qiyana | 11. pick Annie | 12. pick Orianna | 13. ban K'Sante | 14. ban Sivir | 15. ban Ambessa | 16. ban Varus | 17. pick Corki | 18. pick Neeko | 19. pick Ornn | 20. pick Bard
